shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,region,km_median,total_cost
 AV Vid & Aud,241011,137,0.0,2.0,مرکزی,مرکز,249.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,همدان,مرکز,299.5,0.0
 AV Vid & Aud,241011,137,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
 AV Vid & Aud,241011,137,0.0,2.0,کردستان,غرب,485.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,کرمان,شرق,968.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,کرمانشاه,غرب,479.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,گلستان,شمال,521.0,0.0
 AV Vid & Aud,241011,137,0.0,2.0,گیلان,شمال,392.5,0.0
 AV Vid & Aud,241011,137,0.0,2.0,یزد,شرق,623.0,0.0
 FDP Table,241015,208,0.0,2.0,آذربایجان شرقی,غرب,696.0,0.0
 FDP Table,241015,208,0.0,2.0,آذربایجان غربی,غرب,803.5,0.0
 FDP Table,241015,208,0.0,2.0,اردبیل,غرب,698.0,0.0
 FDP Table,241015,208,0.0,2.0,اصفهان,مرکز,430.0,0.0
 FDP Table,241015,208,0.0,2.0,ایلام,غرب,644.0,0.0
 FDP Table,241015,208,0.0,2.0,بوشهر,جنوب,1019.0,0.0
 FDP Table,241015,208,0.0,2.0,خراسان جنوبی,شرق,1033.0,0.0
 FDP Table,241015,208,0.0,2.0,خراسان رضوی,شرق,894.0,0.0
 FDP Table,241015,208,0.0,2.0,خراسان شمالی,شرق,700.0,0.0
 FDP Table,241015,208,0.0,2.0,خوزستان,جنوب,774.0,0.0
 FDP Table,241015,208,0.0,2.0,زنجان,غرب,353.0,0.0
 FDP Table,241015,208,0.0,2.0,سمنان,شرق,282.0,0.0
 FDP Table,241015,208,0.0,2.0,سیستان و بلوچستان,شرق,1647.5,0.0
 FDP Table,241015,208,0.0,2.0,فارس,جنوب,932.0,0.0
 FDP Table,241015,208,0.0,2.0,قزوین,شمال,199.0,0.0
 FDP Table,241015,208,0.0,2.0,قم,مرکز,128.0,0.0
 FDP Table,241015,208,0.0,2.0,لرستان,مرکز,414.5,0.0
 FDP Table,241015,208,0.0,2.0,مازندران,شمال,231.0,0.0
 FDP Table,241015,208,0.0,2.0,مرکزی,مرکز,249.0,0.0
 FDP Table,241015,208,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
 FDP Table,241015,208,0.0,2.0,همدان,مرکز,299.5,0.0
 FDP Table,241015,208,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
 FDP Table,241015,208,0.0,2.0,کردستان,غرب,485.0,0.0
 FDP Table,241015,208,0.0,2.0,کرمان,شرق,968.0,0.0
 FDP Table,241015,208,0.0,2.0,کرمانشاه,غرب,479.0,0.0
 FDP Table,241015,208,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 FDP Table,241015,208,0.0,2.0,گلستان,شمال,521.0,0.0
 FDP Table,241015,208,0.0,2.0,گیلان,شمال,392.5,0.0
 FDP Table,241015,208,0.0,2.0,یزد,شرق,623.0,0.0
 Handsfree,241504,6,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
 Handsfree,241504,6,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
 Handsfree,241504,6,0.0,0.0,اردبیل,غرب,698.0,0.0
 Handsfree,241504,6,0.0,0.0,اصفهان,مرکز,430.0,0.0
 Handsfree,241504,6,0.0,0.0,ایلام,غرب,644.0,0.0
 Handsfree,241504,6,0.0,0.0,بوشهر,جنوب,1019.0,0.0
 Handsfree,241504,6,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
 Handsfree,241504,6,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
 Handsfree,241504,6,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
 Handsfree,241504,6,0.0,0.0,خوزستان,جنوب,774.0,0.0
 Handsfree,241504,6,0.0,0.0,زنجان,غرب,353.0,0.0
 Handsfree,241504,6,0.0,0.0,سمنان,شرق,282.0,0.0
 Handsfree,241504,6,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
 Handsfree,241504,6,0.0,0.0,فارس,جنوب,932.0,0.0
 Handsfree,241504,6,0.0,0.0,قزوین,شمال,199.0,0.0
 Handsfree,241504,6,0.0,0.0,قم,مرکز,128.0,0.0
 Handsfree,241504,6,0.0,0.0,لرستان,مرکز,414.5,0.0
 Handsfree,241504,6,0.0,0.0,مازندران,شمال,231.0,0.0
 Handsfree,241504,6,0.0,0.0,مرکزی,مرکز,249.0,0.0
 Handsfree,241504,6,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
 Handsfree,241504,6,0.0,0.0,همدان,مرکز,299.5,0.0
 Handsfree,241504,6,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
 Handsfree,241504,6,0.0,0.0,کردستان,غرب,485.0,0.0
 Handsfree,241504,6,0.0,0.0,کرمان,شرق,968.0,0.0
 Handsfree,241504,6,0.0,0.0,کرمانشاه,غرب,479.0,0.0
 Handsfree,241504,6,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 Handsfree,241504,6,0.0,0.0,گلستان,شمال,521.0,0.0
 Handsfree,241504,6,0.0,0.0,گیلان,شمال,392.5,0.0
 Handsfree,241504,6,0.0,0.0,یزد,شرق,623.0,0.0
 Motherboard,241201,9,0.2569444444444445,2.0,آذربایجان شرقی,غرب,696.0,178.83333333333334
 Motherboard,241201,9,0.2569444444444445,2.0,آذربایجان غربی,غرب,803.5,206.45486111111114
 Motherboard,241201,9,0.2569444444444445,2.0,اردبیل,غرب,698.0,179.34722222222226
 Motherboard,241201,9,0.2569444444444445,2.0,اصفهان,مرکز,430.0,110.48611111111113
 Motherboard,241201,9,0.2569444444444445,2.0,ایلام,غرب,644.0,165.47222222222223
 Motherboard,241201,9,0.2569444444444445,2.0,بوشهر,جنوب,1019.0,261.8263888888889
 Motherboard,241201,9,0.2569444444444445,2.0,خراسان جنوبی,شرق,1033.0,265.42361111111114
 Motherboard,241201,9,0.2569444444444445,2.0,خراسان رضوی,شرق,894.0,229.70833333333337
 Motherboard,241201,9,0.2569444444444445,2.0,خراسان شمالی,شرق,700.0,179.86111111111114
 Motherboard,241201,9,0.2569444444444445,2.0,خوزستان,جنوب,774.0,198.87500000000003
 Motherboard,241201,9,0.2569444444444445,2.0,زنجان,غرب,353.0,90.7013888888889
 Motherboard,241201,9,0.2569444444444445,2.0,سمنان,شرق,282.0,72.45833333333334
 Motherboard,241201,9,0.2569444444444445,2.0,سیستان و بلوچستان,شرق,1647.5,423.3159722222223
 Motherboard,241201,9,0.2569444444444445,2.0,فارس,جنوب,932.0,239.47222222222226
 Motherboard,241201,9,0.2569444444444445,2.0,قزوین,شمال,199.0,51.13194444444445
 Motherboard,241201,9,0.2569444444444445,2.0,قم,مرکز,128.0,32.88888888888889
 Motherboard,241201,9,0.2569444444444445,2.0,لرستان,مرکز,414.5,106.50347222222223
 Motherboard,241201,9,0.2569444444444445,2.0,مازندران,شمال,231.0,59.35416666666667
 Motherboard,241201,9,0.2569444444444445,2.0,مرکزی,مرکز,249.0,63.97916666666667
 Motherboard,241201,9,0.2569444444444445,2.0,هرمزگان,جنوب,1261.0,324.00694444444446
 Motherboard,241201,9,0.2569444444444445,2.0,همدان,مرکز,299.5,76.95486111111111
 Motherboard,241201,9,0.2569444444444445,2.0,چهار محال بختیاری,جنوب,531.5,136.56597222222223
 Motherboard,241201,9,0.2569444444444445,2.0,کردستان,غرب,485.0,124.61805555555557
 Motherboard,241201,9,0.2569444444444445,2.0,کرمان,شرق,968.0,248.72222222222226
 Motherboard,241201,9,0.2569444444444445,2.0,کرمانشاه,غرب,479.0,123.0763888888889
 Motherboard,241201,9,0.2569444444444445,2.0,کهگیلویه و بویراحمد,جنوب,888.0,228.16666666666669
 Motherboard,241201,9,0.2569444444444445,2.0,گلستان,شمال,521.0,133.86805555555557
 Motherboard,241201,9,0.2569444444444445,2.0,گیلان,شمال,392.5,100.85069444444446
 Motherboard,241201,9,0.2569444444444445,2.0,یزد,شرق,623.0,160.0763888888889
 Motherboard,241501,3,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
 Motherboard,241501,3,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
 Motherboard,241501,3,0.0,0.0,اردبیل,غرب,698.0,0.0
 Motherboard,241501,3,0.0,0.0,اصفهان,مرکز,430.0,0.0
 Motherboard,241501,3,0.0,0.0,ایلام,غرب,644.0,0.0
 Motherboard,241501,3,0.0,0.0,بوشهر,جنوب,1019.0,0.0
 Motherboard,241501,3,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
 Motherboard,241501,3,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
 Motherboard,241501,3,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
 Motherboard,241501,3,0.0,0.0,خوزستان,جنوب,774.0,0.0
 Motherboard,241501,3,0.0,0.0,زنجان,غرب,353.0,0.0
 Motherboard,241501,3,0.0,0.0,سمنان,شرق,282.0,0.0
 Motherboard,241501,3,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
 Motherboard,241501,3,0.0,0.0,فارس,جنوب,932.0,0.0
 Motherboard,241501,3,0.0,0.0,قزوین,شمال,199.0,0.0
 Motherboard,241501,3,0.0,0.0,قم,مرکز,128.0,0.0
 Motherboard,241501,3,0.0,0.0,لرستان,مرکز,414.5,0.0
 Motherboard,241501,3,0.0,0.0,مازندران,شمال,231.0,0.0
 Motherboard,241501,3,0.0,0.0,مرکزی,مرکز,249.0,0.0
 Motherboard,241501,3,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
 Motherboard,241501,3,0.0,0.0,همدان,مرکز,299.5,0.0
 Motherboard,241501,3,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
 Motherboard,241501,3,0.0,0.0,کردستان,غرب,485.0,0.0
 Motherboard,241501,3,0.0,0.0,کرمان,شرق,968.0,0.0
 Motherboard,241501,3,0.0,0.0,کرمانشاه,غرب,479.0,0.0
 Motherboard,241501,3,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 Motherboard,241501,3,0.0,0.0,گلستان,شمال,521.0,0.0
 Motherboard,241501,3,0.0,0.0,گیلان,شمال,392.5,0.0
 Motherboard,241501,3,0.0,0.0,یزد,شرق,623.0,0.0
 Power bank,241203,2,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
 Power bank,241203,2,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
 Power bank,241203,2,0.0,0.0,اردبیل,غرب,698.0,0.0
 Power bank,241203,2,0.0,0.0,اصفهان,مرکز,430.0,0.0
 Power bank,241203,2,0.0,0.0,ایلام,غرب,644.0,0.0
 Power bank,241203,2,0.0,0.0,بوشهر,جنوب,1019.0,0.0
 Power bank,241203,2,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
 Power bank,241203,2,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
 Power bank,241203,2,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
 Power bank,241203,2,0.0,0.0,خوزستان,جنوب,774.0,0.0
 Power bank,241203,2,0.0,0.0,زنجان,غرب,353.0,0.0
 Power bank,241203,2,0.0,0.0,سمنان,شرق,282.0,0.0
 Power bank,241203,2,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
 Power bank,241203,2,0.0,0.0,فارس,جنوب,932.0,0.0
 Power bank,241203,2,0.0,0.0,قزوین,شمال,199.0,0.0
 Power bank,241203,2,0.0,0.0,قم,مرکز,128.0,0.0
 Power bank,241203,2,0.0,0.0,لرستان,مرکز,414.5,0.0
 Power bank,241203,2,0.0,0.0,مازندران,شمال,231.0,0.0
 Power bank,241203,2,0.0,0.0,مرکزی,مرکز,249.0,0.0
 Power bank,241203,2,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
 Power bank,241203,2,0.0,0.0,همدان,مرکز,299.5,0.0
 Power bank,241203,2,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
 Power bank,241203,2,0.0,0.0,کردستان,غرب,485.0,0.0
 Power bank,241203,2,0.0,0.0,کرمان,شرق,968.0,0.0
 Power bank,241203,2,0.0,0.0,کرمانشاه,غرب,479.0,0.0
 Power bank,241203,2,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 Power bank,241203,2,0.0,0.0,گلستان,شمال,521.0,0.0
 Power bank,241203,2,0.0,0.0,گیلان,شمال,392.5,0.0
 Power bank,241203,2,0.0,0.0,یزد,شرق,623.0,0.0
 Power bank,241503,41,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
 Power bank,241503,41,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
 Power bank,241503,41,0.0,0.0,اردبیل,غرب,698.0,0.0
 Power bank,241503,41,0.0,0.0,اصفهان,مرکز,430.0,0.0
 Power bank,241503,41,0.0,0.0,ایلام,غرب,644.0,0.0
 Power bank,241503,41,0.0,0.0,بوشهر,جنوب,1019.0,0.0
 Power bank,241503,41,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
 Power bank,241503,41,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
 Power bank,241503,41,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
 Power bank,241503,41,0.0,0.0,خوزستان,جنوب,774.0,0.0
 Power bank,241503,41,0.0,0.0,زنجان,غرب,353.0,0.0
 Power bank,241503,41,0.0,0.0,سمنان,شرق,282.0,0.0
 Power bank,241503,41,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
 Power bank,241503,41,0.0,0.0,فارس,جنوب,932.0,0.0
 Power bank,241503,41,0.0,0.0,قزوین,شمال,199.0,0.0
 Power bank,241503,41,0.0,0.0,قم,مرکز,128.0,0.0
 Power bank,241503,41,0.0,0.0,لرستان,مرکز,414.5,0.0
 Power bank,241503,41,0.0,0.0,مازندران,شمال,231.0,0.0
 Power bank,241503,41,0.0,0.0,مرکزی,مرکز,249.0,0.0
 Power bank,241503,41,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
 Power bank,241503,41,0.0,0.0,همدان,مرکز,299.5,0.0
 Power bank,241503,41,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
 Power bank,241503,41,0.0,0.0,کردستان,غرب,485.0,0.0
 Power bank,241503,41,0.0,0.0,کرمان,شرق,968.0,0.0
 Power bank,241503,41,0.0,0.0,کرمانشاه,غرب,479.0,0.0
 Power bank,241503,41,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
 Power bank,241503,41,0.0,0.0,گلستان,شمال,521.0,0.0
 Power bank,241503,41,0.0,0.0,گیلان,شمال,392.5,0.0
 Power bank,241503,41,0.0,0.0,یزد,شرق,623.0,0.0
 REF (TF / BF),241016,507,1.212437975195813,1.7575,آذربایجان شرقی,غرب,696.0,843.8568307362858
 REF (TF / BF),241016,507,1.212437975195813,1.7575,آذربایجان غربی,غرب,803.5,974.1939130698357
 REF (TF / BF),241016,507,1.212437975195813,1.7575,اردبیل,غرب,698.0,846.2817066866775
 REF (TF / BF),241016,507,1.212437975195813,1.7575,اصفهان,مرکز,430.0,521.3483293341995
 REF (TF / BF),241016,507,1.212437975195813,1.7575,ایلام,غرب,644.0,780.8100560261036
 REF (TF / BF),241016,507,1.212437975195813,1.7575,بوشهر,جنوب,1019.0,1235.4742967245334
 REF (TF / BF),241016,507,1.212437975195813,1.7575,خراسان جنوبی,شرق,1033.0,1252.4484283772747
 REF (TF / BF),241016,507,1.212437975195813,1.7575,خراسان رضوی,شرق,894.0,1083.9195498250567
 REF (TF / BF),241016,507,1.212437975195813,1.7575,خراسان شمالی,شرق,700.0,848.7065826370691
 REF (TF / BF),241016,507,1.212437975195813,1.7575,خوزستان,جنوب,774.0,938.4269928015592
 REF (TF / BF),241016,507,1.212437975195813,1.7575,زنجان,غرب,353.0,427.990605244122
 REF (TF / BF),241016,507,1.212437975195813,1.7575,سمنان,شرق,282.0,341.90750900521925
 REF (TF / BF),241016,507,1.212437975195813,1.7575,سیستان و بلوچستان,شرق,1647.5,1997.491564135102
 REF (TF / BF),241016,507,1.212437975195813,1.7575,فارس,جنوب,932.0,1129.9921928824976
 REF (TF / BF),241016,507,1.212437975195813,1.7575,قزوین,شمال,199.0,241.2751570639668
 REF (TF / BF),241016,507,1.212437975195813,1.7575,قم,مرکز,128.0,155.19206082506406
 REF (TF / BF),241016,507,1.212437975195813,1.7575,لرستان,مرکز,414.5,502.5555407186645
 REF (TF / BF),241016,507,1.212437975195813,1.7575,مازندران,شمال,231.0,280.0731722702328
 REF (TF / BF),241016,507,1.212437975195813,1.7575,مرکزی,مرکز,249.0,301.89705582375746
 REF (TF / BF),241016,507,1.212437975195813,1.7575,هرمزگان,جنوب,1261.0,1528.8842867219203
 REF (TF / BF),241016,507,1.212437975195813,1.7575,همدان,مرکز,299.5,363.125173571146
 REF (TF / BF),241016,507,1.212437975195813,1.7575,چهار محال بختیاری,جنوب,531.5,644.4107838165746
 REF (TF / BF),241016,507,1.212437975195813,1.7575,کردستان,غرب,485.0,588.0324179699693
 REF (TF / BF),241016,507,1.212437975195813,1.7575,کرمان,شرق,968.0,1173.639959989547
 REF (TF / BF),241016,507,1.212437975195813,1.7575,کرمانشاه,غرب,479.0,580.7577901187944
 REF (TF / BF),241016,507,1.212437975195813,1.7575,کهگیلویه و بویراحمد,جنوب,888.0,1076.644921973882
 REF (TF / BF),241016,507,1.212437975195813,1.7575,گلستان,شمال,521.0,631.6801850770186
 REF (TF / BF),241016,507,1.212437975195813,1.7575,گیلان,شمال,392.5,475.8819052643566
 REF (TF / BF),241016,507,1.212437975195813,1.7575,یزد,شرق,623.0,755.3488585469914
 REF F,241018,9,1.580026191425155,1.60427807486631,آذربایجان شرقی,غرب,696.0,1099.6982292319078
 REF F,241018,9,1.580026191425155,1.60427807486631,آذربایجان غربی,غرب,803.5,1269.551044810112
 REF F,241018,9,1.580026191425155,1.60427807486631,اردبیل,غرب,698.0,1102.8582816147582
 REF F,241018,9,1.580026191425155,1.60427807486631,اصفهان,مرکز,430.0,679.4112623128167
 REF F,241018,9,1.580026191425155,1.60427807486631,ایلام,غرب,644.0,1017.5368672777998
 REF F,241018,9,1.580026191425155,1.60427807486631,بوشهر,جنوب,1019.0,1610.0466890622329
 REF F,241018,9,1.580026191425155,1.60427807486631,خراسان جنوبی,شرق,1033.0,1632.167055742185
 REF F,241018,9,1.580026191425155,1.60427807486631,خراسان رضوی,شرق,894.0,1412.5434151340885
 REF F,241018,9,1.580026191425155,1.60427807486631,خراسان شمالی,شرق,700.0,1106.0183339976086
 REF F,241018,9,1.580026191425155,1.60427807486631,خوزستان,جنوب,774.0,1222.94027216307
 REF F,241018,9,1.580026191425155,1.60427807486631,زنجان,غرب,353.0,557.7492455730797
 REF F,241018,9,1.580026191425155,1.60427807486631,سمنان,شرق,282.0,445.5673859818937
 REF F,241018,9,1.580026191425155,1.60427807486631,سیستان و بلوچستان,شرق,1647.5,2603.093150372943
 REF F,241018,9,1.580026191425155,1.60427807486631,فارس,جنوب,932.0,1472.5844104082444
 REF F,241018,9,1.580026191425155,1.60427807486631,قزوین,شمال,199.0,314.42521209360586
 REF F,241018,9,1.580026191425155,1.60427807486631,قم,مرکز,128.0,202.24335250241984
 REF F,241018,9,1.580026191425155,1.60427807486631,لرستان,مرکز,414.5,654.9208563457267
 REF F,241018,9,1.580026191425155,1.60427807486631,مازندران,شمال,231.0,364.9860502192108
 REF F,241018,9,1.580026191425155,1.60427807486631,مرکزی,مرکز,249.0,393.42652166486357
 REF F,241018,9,1.580026191425155,1.60427807486631,هرمزگان,جنوب,1261.0,1992.4130273871203
 REF F,241018,9,1.580026191425155,1.60427807486631,همدان,مرکز,299.5,473.21784433183393
 REF F,241018,9,1.580026191425155,1.60427807486631,چهار محال بختیاری,جنوب,531.5,839.7839207424698
 REF F,241018,9,1.580026191425155,1.60427807486631,کردستان,غرب,485.0,766.3127028412001
 REF F,241018,9,1.580026191425155,1.60427807486631,کرمان,شرق,968.0,1529.46535329955
 REF F,241018,9,1.580026191425155,1.60427807486631,کرمانشاه,غرب,479.0,756.8325456926492
 REF F,241018,9,1.580026191425155,1.60427807486631,کهگیلویه و بویراحمد,جنوب,888.0,1403.0632579855376
 REF F,241018,9,1.580026191425155,1.60427807486631,گلستان,شمال,521.0,823.1936457325057
 REF F,241018,9,1.580026191425155,1.60427807486631,گیلان,شمال,392.5,620.1602801343734
 REF F,241018,9,1.580026191425155,1.60427807486631,یزد,شرق,623.0,984.3563172578715
 REF L,241017,13,1.4695909515707748,1.580026191425155,آذربایجان شرقی,غرب,696.0,1022.8353022932592
 REF L,241017,13,1.4695909515707748,1.580026191425155,آذربایجان غربی,غرب,803.5,1180.8163295871175
 REF L,241017,13,1.4695909515707748,1.580026191425155,اردبیل,غرب,698.0,1025.7744841964009
 REF L,241017,13,1.4695909515707748,1.580026191425155,اصفهان,مرکز,430.0,631.9241091754332
 REF L,241017,13,1.4695909515707748,1.580026191425155,ایلام,غرب,644.0,946.4165728115789
 REF L,241017,13,1.4695909515707748,1.580026191425155,بوشهر,جنوب,1019.0,1497.5131796506196
 REF L,241017,13,1.4695909515707748,1.580026191425155,خراسان جنوبی,شرق,1033.0,1518.0874529726104
 REF L,241017,13,1.4695909515707748,1.580026191425155,خراسان رضوی,شرق,894.0,1313.8143107042727
 REF L,241017,13,1.4695909515707748,1.580026191425155,خراسان شمالی,شرق,700.0,1028.7136660995423
 REF L,241017,13,1.4695909515707748,1.580026191425155,خوزستان,جنوب,774.0,1137.4633965157798
 REF L,241017,13,1.4695909515707748,1.580026191425155,زنجان,غرب,353.0,518.7656059044836
 REF L,241017,13,1.4695909515707748,1.580026191425155,سمنان,شرق,282.0,414.4246483429585
 REF L,241017,13,1.4695909515707748,1.580026191425155,سیستان و بلوچستان,شرق,1647.5,2421.1510927128516
 REF L,241017,13,1.4695909515707748,1.580026191425155,فارس,جنوب,932.0,1369.658766863962
 REF L,241017,13,1.4695909515707748,1.580026191425155,قزوین,شمال,199.0,292.44859936258416
 REF L,241017,13,1.4695909515707748,1.580026191425155,قم,مرکز,128.0,188.10764180105917
 REF L,241017,13,1.4695909515707748,1.580026191425155,لرستان,مرکز,414.5,609.1454494260862
 REF L,241017,13,1.4695909515707748,1.580026191425155,مازندران,شمال,231.0,339.475509812849
 REF L,241017,13,1.4695909515707748,1.580026191425155,مرکزی,مرکز,249.0,365.9281469411229
 REF L,241017,13,1.4695909515707748,1.580026191425155,هرمزگان,جنوب,1261.0,1853.154189930747
 REF L,241017,13,1.4695909515707748,1.580026191425155,همدان,مرکز,299.5,440.1424899954471
 REF L,241017,13,1.4695909515707748,1.580026191425155,چهار محال بختیاری,جنوب,531.5,781.0875907598668
 REF L,241017,13,1.4695909515707748,1.580026191425155,کردستان,غرب,485.0,712.7516115118258
 REF L,241017,13,1.4695909515707748,1.580026191425155,کرمان,شرق,968.0,1422.56404112051
