shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,dest_city,region,km,total_cost
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,هرمزگان,جزیره کیش,جنوب,1379,2758.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,جزیره خارک,جنوب,890,1780.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان شمالی,جاجرم,شرق,593,1186.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,تیران,مرکز,452,904.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,تنکابن,شمال,225,450.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,یزد,تفت,شرق,623,1246.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان رضوی,تربت حیدریه,شرق,947,1894.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان رضوی,تربت جام,شرق,996,1992.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,تبریز,غرب,670,1340.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان رضوی,تایباد,شرق,1072,2144.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,قزوین,تاکستان,شمال,244,488.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,تازه کندانگوت,غرب,752,1504.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان غربی,پیرانشهر,غرب,798,1596.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,هرمزگان,پارسیان,جنوب,1213,2426.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,پارس آباد مغان,غرب,829,1658.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,بیله سوار,غرب,801,1602.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان جنوبی,بیرجند,شرق,1119,2238.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,کردستان,بیجار,غرب,438,876.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,قزوین,بوئین زهرا,شمال,155,310.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان غربی,بوکان,غرب,634,1268.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,بوشهر,جنوب,1065,2130.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,بهنمیر,شمال,254,508.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,بهشهر,شمال,348,696.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,بهبهان,جنوب,910,1820.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,بهارستان,مرکز,445,890.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,بندرگناوه,جنوب,1019,2038.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان غربی,بندرعباس,غرب,830,1660.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,گیلان,بندر کیاشهر,شمال,410,820.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,هرمزگان,بندر کنگان,جنوب,1160,2320.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,هرمزگان,بندر عباس,جنوب,1261,2522.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,بندر دیلم,جنوب,976,1952.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,بندر دیر,جنوب,1178,2356.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,هرمزگان,بندر جاسک,جنوب,1571,3142.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,گلستان,بندر ترکمن,شمال,407,814.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,گیلان,بندر انزلی,شمال,410,820.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,بناب,غرب,653,1306.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,کرمان,بم,شرق,1148,2296.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان جنوبی,بشرویه,شرق,934,1868.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,بستان آباد,غرب,623,1246.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,چهار محال بختیاری,بروجن,جنوب,534,1068.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,لرستان,بروجرد,مرکز,370,740.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان رضوی,بردسکن,شرق,792,1584.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,برخوار,مرکز,397,794.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,بوشهر,برازجان,جنوب,1005,2010.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,ایلام,بدره,غرب,645,1290.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان شمالی,بجنورد,شرق,734,1468.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان رضوی,بجستان,شرق,880,1760.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,یزد,بافق,شرق,723,1446.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,کرمان,بافت,شرق,1059,2118.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,بابلسر,شمال,248,496.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,بابل,شمال,233,466.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,آمل,شمال,204,408.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,گیلان,آستانه اشرفیه,شمال,394,788.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,آران بیدگل,مرکز,220,440.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,آذر شهر,غرب,724,1448.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,قزوین,آبیک,شمال,1420,2840.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,آبی بیگلو,غرب,660,1320.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,ایلام,آبدانان,غرب,643,1286.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,فارس,آباده,جنوب,632,1264.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,آبادان,جنوب,886,1772.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,ایلام,ایوان,غرب,637,1274.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,ایلانجیق,غرب,680,1360.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,ایلام,ایلام,غرب,666,1332.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,سیستان و بلوچستان,ایرانشهر,شرق,1498,2996.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,ایذه,جنوب,759,1518.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,اهواز,جنوب,772,1544.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,اهر,غرب,723,1446.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,اندیمشک,جنوب,617,1234.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,یزد,انار,شرق,508,1016.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مازندران,امیر کلا,شمال,240,480.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,امیدیه,جنوب,900,1800.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خوزستان,امانیه,جنوب,771,1542.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,لرستان,الیگودرز,مرکز,369,738.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,لرستان,الشتر,مرکز,483,966.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,فارس,اقلید فارس,جنوب,675,1350.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,قزوین,اقبالیه,شمال,206,412.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,اصلاندوز,غرب,830,1660.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,اصفهان,مرکز,430,860.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان شمالی,اشخانه,شرق,693,1386.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,کرمانشاه,اسلام آباد غرب,غرب,560,1120.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان شرقی,اسکو,غرب,701,1402.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,خراسان شمالی,اسفراین,شرق,707,1414.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,لرستان,ازنا,مرکز,349,698.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,آذربایجان غربی,ارومیه,غرب,809,1618.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,فارس,ارسنجان,جنوب,810,1620.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,یزد,اردکان,شرق,546,1092.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,اردستان,مرکز,342,684.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اردبیل,اردبیل,غرب,635,1270.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,مرکزی,اراک,مرکز,261,522.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,زنجان,ابهر,غرب,291,582.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,اصفهان,ابریشم,مرکز,440,880.0
کمپرسور کولرگازی  PH400G2CS,2008,3,2.0,2.0,یزد,ابرکوه,شرق,694,1388.0
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,یزد,یزد,شرق,622,1243.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,کهگیلویه و بویراحمد,یاسوج,جنوب,734,1467.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,بوشهر,ولایت جم,جنوب,1098,2195.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,ورزقان,غرب,728,1455.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,همدان,همدان,مرکز,313,625.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خوزستان,هفتگل,جنوب,797,1593.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,هشترود,غرب,572,1143.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,هرمزگان,هشتبندی,جنوب,1381,2761.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,هریس سراب,غرب,706,1411.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,کرمانشاه,هرسین,غرب,479,957.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,هادی شهر,غرب,799,1597.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,سیستان و بلوچستان,نیک شهر,شرق,1652,3303.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خراسان رضوی,نیشابور,شرق,770,1539.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اردبیل,نیر,غرب,676,1351.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,فارس,نی ریز,جنوب,968,1935.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,نوشهر,شمال,188,375.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,لرستان,نورآباد دلفان,مرکز,500,999.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,فارس,نور آباد ممسنی,جنوب,833,1665.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,نور,شمال,228,455.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خراسان جنوبی,نهبندان,شرق,1294,2587.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اردبیل,نمین,غرب,663,1325.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,نمک آبرود,شمال,185,369.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,نکاء,شمال,323,645.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان غربی,نقده,غرب,752,1503.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,نطنز,مرکز,301,601.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,نشتارود,شمال,209,417.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,نجف آباد,مرکز,446,891.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,نائین,مرکز,438,875.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,میمه,مرکز,301,601.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,یزد,میبد,شرق,551,1101.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,میانه,غرب,512,1023.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان غربی,میاندوآب,غرب,681,1361.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,مورچه خورت,مرکز,396,791.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,یزد,مهریز,شرق,645,1289.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,ایلام,مهران,غرب,750,1499.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان غربی,مهاباد,غرب,727,1453.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,ملکان,غرب,676,1351.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,همدان,ملایر,مرکز,363,725.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خراسان رضوی,مشهد,شرق,894,1787.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اردبیل,مشگین شهر,غرب,731,1461.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خوزستان,مسجد سلیمان,جنوب,749,1497.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,کردستان,مریوان,غرب,601,1201.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,فارس,مرودشت,جنوب,820,1639.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,مرند,غرب,743,1485.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان شرقی,مراغه,غرب,637,1273.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,محمود آباد,شمال,229,457.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مرکزی,محلات,مرکز,249,497.99999999999994
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,مبارکه,مرکز,483,965.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خوزستان,ماهشهر,جنوب,885,1769.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مرکزی,مامونیه,مرکز,102,203.99999999999997
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,آذربایجان غربی,ماکو,غرب,925,1849.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,گیلان,لنگرود,شمال,406,811.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,گیلان,لاهیجان,شمال,391,781.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اردبیل,لاهرود,غرب,710,1419.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,فارس,لامرد,جنوب,1183,2365.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,فارس,لارستان,جنوب,1162,2323.9999999999995
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,کرمانشاه,گیلان غرب,غرب,649,1297.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,اصفهان,گوگد,مرکز,326,651.9999999999999
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,گلستان,گنبد کاووس,شمال,549,1097.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,بوشهر,گناوه,جنوب,1019,2037.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,خراسان رضوی,گناباد,شرق,926,1851.9999999999998
کمپرسور کولرگازی  PH480X3CS,2011,1,1.9999999999999998,1.9999999999999998,مازندران,گلوگاه,شمال,372,743.9999999999999
